material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA
ETHYL VINYL ETHER,0,0.7256944444444444,0.4447229067349175,64.04299999999999,-0.46,32.258019568342,9.23,4.597222222222222,0.0,5.972222222222222,0,0,3.21432,1.1664,21.823,1.092820323027551,38.0,7.0,2.0,0.0,216.0,216.0,841.1529970000001,769.7129239999998,678.9100990000001,413.612978,15.355707238792,18.203302962245,4.153846153846154,64.70407669230771,7.48165323076923,5.843846153846155,167.07460971973018,38.92307692307693,9.917159763313611,441.1976547692306,-150.64003299049492,1.006116923076923,1.4914769230769225,0.1091751479289945,0.0960946745562132,-1.0618528482268406,-6.445201194826809,2.9940828402366866,33.93828113609466,0.1207100591715975,1.16674687429562,0.9880225346354836,16.004023497581198,3.5202453056530283,0.7788246666056018,25.992209667260298,1.895180788203079,0.0,0.0,0.0,6.666666666666668,0.9569230769230772,1.1438880505301472,3.3152863007600737,1.9183333333333328,2.333333333333333,3.5,0.5128205128205127,0.8533333333333333,0.0,4.01,1.2389012566026305,16.105716335834195,19.84636001183223,18.28260558828488,13.224319732202895,-0.7191823521091479,68.79000000000008,1.769974746830583,1.8535533905932733,0,1.791759469228055,0.0,0.0,2.995732273553991,9.23
DI-n-PROPYL ETHER,1,0.9244444444444444,0.4918698876466746,88.065,-0.04,45.67750682931947,9.23,5.131944444444445,0.0,6.090277777777777,0,0,5.925942857142856,1.823,31.400999999999986,1.1506684263216709,36.0,20.0,8.0,4.0,294.0,324.0,1135.7776229999995,1130.8836940000003,1109.7165329999998,927.1847,23.601184667885992,37.67437857249,2.571428571428572,54.08464871428569,7.269205142857144,5.595714285714287,168.33640717533268,41.809523809523824,7.990929705215419,638.6281311428573,-166.07615682407152,1.0823211428571426,1.7413809523809507,0.1334848072562329,0.1291609977324246,-1.120695763043997,-6.732245356615676,1.99092970521542,30.41086338775511,0.0843990929705215,1.1169613566598673,0.9871447154965198,16.004016907103384,3.5198769798504923,0.7793183481467596,48.72681830856516,2.4037243412911886,0.3535533905932738,0.1767766952966369,0.0,9.666666666666664,0.9390476190476188,1.1484006473649733,4.750109229016721,4.241388888888888,3.333333333333333,3.5,0.46984126984127,0.8095238095238095,0.0,6.01,1.115520093581932,23.42592196522057,16.42695067156685,25.72285012800091,18.763716379221304,-1.938375888550464,101.27000000000012,1.8333983967282672,1.926776695296637,1,1.9459101490553128,1.0986122886681098,0.6931471805599453,3.367295829986474,9.23
BUTYL VINYL ETHER,0,0.8194444444444444,0.3872794227123083,88.06499999999998,-0.46,44.98790379713521,9.23,4.837777777777777,0.0,6.361111111111111,0,0,5.175942857142856,1.9466,31.056999999999984,1.1506684263216709,46.0,24.0,16.0,7.0,292.0,312.0,1133.7454949999997,1106.669518,1066.327173,851.0064000000001,22.711958858187995,33.578683251943005,3.263157894736842,59.67081552631577,7.327177894736843,5.6752631578947375,166.5910129807099,44.94736842105264,10.049861495844874,605.7336044210524,-153.18435827274226,1.062550736842105,1.6854631578947357,0.1246980609418261,0.1181163434903034,-1.0510555772029249,-6.33692467109598,2.3656509695290864,31.88071602216065,0.090747922437673,1.1827596597138936,0.9879423197944032,16.004023658168755,3.520230584303208,0.7788473627091526,45.92382124793802,2.414323228324446,0.3535533905932738,0.1767766952966369,0.0,9.333333333333332,0.9452631578947368,1.1421644183547508,4.750109229016721,2.1313973922902494,3.333333333333333,4.5,0.4877192982456141,0.8095238095238095,0.0,6.01,1.167436723286701,22.18129774244732,21.716828477465377,25.71846445724333,17.114148912602406,-1.5891043688016215,96.9700000000001,1.8333983967282672,1.908470869120796,1,2.079441541679836,1.3862943611198906,1.0986122886681098,3.555348061489413,9.23
n-BUTYL ETHYL ETHER,0,0.8611111111111112,0.4918698876466746,88.06499999999998,-0.04,45.67750682931947,9.23,5.073888888888889,0.0,5.987777777777778,0,0,5.925942857142856,1.823,31.400999999999986,1.1506684263216709,36.0,20.0,12.0,4.0,294.0,324.0,1135.7776229999995,1130.8836940000003,1109.716533,883.3047359999999,23.601184667885992,37.67437857249,2.571428571428572,54.08464871428569,7.269205142857144,5.595714285714287,168.33640717533268,41.809523809523824,7.990929705215421,638.6281311428573,-166.07615682407152,1.0823211428571426,1.741380952380951,0.1334848072562329,0.1291609977324246,-1.120695763043997,-6.732245356615676,1.99092970521542,30.41086338775511,0.0843990929705215,1.1169613566598673,0.9871882629088898,16.00401732449792,3.519895009903121,0.779295889395792,47.911682340127534,2.431631754969165,0.3535533905932738,0.1767766952966369,0.0,9.666666666666664,0.9390476190476188,1.1484006473649733,4.750109229016721,4.189166666666667,3.333333333333333,3.5,0.46984126984127,0.8095238095238095,0.0,6.01,1.115520093581932,23.42592196522057,20.530664957281136,25.72285012800091,18.763716379221304,-1.938375888550464,101.27000000000012,1.8333983967282672,1.908470869120796,1,1.9459101490553128,1.0986122886681098,0.6931471805599453,3.367295829986474,9.23
BIS(alpha-METHYLBENZYL) ETHER,0,0.1170427059712768,0.7441049411086231,208.17499999999995,-1.5999999999999996,103.06181101265432,9.23,6.022407407407408,0.0,4.184074074074074,0,0,3.943243804849968,4.525400000000004,70.79900000000005,1.3066440802402546,186.0,210.0,163.0,138.0,658.0,780.0,2582.483089,2910.4814979999987,3911.237263,3912.25215,53.268636287282014,95.490002701094,5.085714285714285,73.78523111428571,7.283780685714287,5.696285714285715,158.3622491336852,100.74285714285716,30.721632653061228,1119.046238685714,15.885522567914352,1.1520806857142856,2.1608685714285696,0.1614608979591833,0.1415183673469376,-0.176963633675857,-1.38147202944331,2.878367346938776,31.97274967673469,0.0590530612244897,1.3578951306884837,0.9930673541367064,16.00402669468644,3.520198983063483,0.7789981431463835,151.54450690751503,4.520974913156723,3.24210398750717,1.5836231513575032,1.0642351136133454,20.33333333333333,0.9497142857142856,1.112771225328937,12.937704896669048,4.184074074074074,8.333333333333332,21.5,0.5161904761904764,0.7450980392156861,0.0,52.01,1.1561787304889202,40.466255567112206,26.884238568788746,59.61271357673966,49.707577139439934,-4.019692241852322,194.6499999999996,2.013137073314402,1.995311092125111,28,3.218875824868201,5.0775148229358,4.721841492791785,7.087730334894968,9.23
n-PROPYLBENZENE HYDROPEROXIDE,0,0.4116014739229023,0.4064943005631477,140.09699999999998,-0.8600000000000001,66.36330376012799,29.46,0.0,8.044268392542202,0.4116014739229023,1,1,3.654991532345754,2.1088,43.34380000000002,1.27121454698769,118.0,84.0,64.0,74.0,464.0,510.0,1822.505859,1895.8140390000003,2120.540115999999,1893.604706,31.721862858187983,55.776708872547,5.826086956521739,79.23938517391302,7.616941043478264,6.03608695652174,162.22015655243428,77.65217391304347,13.130434782608694,815.4315438260866,24.62871316305973,1.9334754782608687,2.7995739130434765,0.6678869565217357,0.8391304347826063,0.5845335793043543,4.352519979532524,3.376181474480151,35.45354538374289,0.1290737240075614,1.3052883325222449,1.857293155364676,16.11025728472564,3.6147454888175408,0.6868433498866027,87.9066144887551,3.734473557120616,1.573206583920927,0.7814744144215573,0.4505237851453037,13.666666666666664,0.972173913043478,1.1265439139971944,9.44680972701025,0.0,5.166666666666666,11.75,0.557971014492754,0.7944444444444446,0.0449494949494948,11.02,1.3257847812033308,30.49304996767661,29.66984629470369,39.38173322195357,27.8496324476138,-2.0028075191336496,125.65000000000003,1.9733205076884133,3.566430365949932,10,2.70805020110221,4.275797686482101,3.702843994464309,5.839187111662404,29.46
n-BUTYLBENZENE HYDROPEROXIDE,0,0.4373348922902496,0.4134568880450744,152.10799999999998,-0.86,72.7282458745246,29.46,0.0,8.063450806248426,0.4373348922902496,1,1,4.420816068241869,2.498900000000001,47.96080000000004,1.288251399817508,122.0,88.0,60.0,64.0,502.0,558.0,1968.802108,2064.292336,2314.248653000001,2090.3614350000003,35.39998866788601,63.464399017396,5.307692307692308,75.723158,7.544888000000001,5.952307692307692,162.60358695555715,82.46153846153847,15.307692307692305,906.1448618461538,22.37469278877173,1.9765058461538447,2.9247999999999985,0.6941999999999998,0.8692307692307688,0.570529255692309,4.27969838686532,3.171597633136095,34.8517254556213,0.1182248520710058,1.2966837896411705,1.8378365434351207,16.11025781248329,3.614747902378922,0.6868433482879917,103.30368707097692,3.873949378209732,1.7077077845361237,0.8237499091029981,0.5525858577612694,14.999999999999998,0.966153846153846,1.1279153718407555,10.03502102847512,0.0,5.666666666666667,12.25,0.5435897435897439,0.7871794871794872,0.0405982905982904,12.02,1.2957378005380122,33.68918281398832,29.74011884420816,43.098679421735255,29.938216130798345,-2.416797173384254,139.7399999999999,1.9756262994480904,3.5635452688648765,11,2.772588722239781,4.289602910046775,3.727198318416073,5.926592637069173,29.46
TETRAHYDROPYRAN,0,1.0,0.4299400218016568,76.054,-0.04,38.30673356139363,9.23,5.069444444444445,0.0,2.0,0,0,1.5064175676227174,1.1869,24.66999999999999,1.3333333333333333,40.0,20.0,0.0,0.0,254.0,300.0,987.449246,1082.4553419999995,1224.6861579999995,755.170631,19.03383304849,36.013125428245,3.5,61.715577875,7.389933500000001,5.74375,166.78747415593688,40.0,4.0,523.75762375,-57.19330086541288,1.0366599999999997,1.591343749999999,0.1451812500000005,0.1250000000000002,-0.5913287975,-3.792909477812512,2.5,32.734851484375,0.1031249999999999,1.1763453284353114,1.826750061609841,16.00401662384571,3.5198768483590066,0.7793169866158033,23.86592794092278,2.470733756245075,0.75,0.0,0.0,8.0,0.95,1.1428646439260055,7.000000000000003,0.0,2.833333333333333,3.5,0.4979166666666665,0.8277777777777778,0.0,6.01,1.198192411043098,19.171078576689567,17.39675,21.96987351738496,18.888700967020085,-0.902310349286252,76.32000000000009,1.96875,1.96875,0,1.9459101490553128,1.9459101490553128,0.0,3.610917912644224,9.23
ALLYL ETHER,0,0.6170833333333333,0.380966003662652,88.065,-0.56,44.29830076495096,9.23,4.895833333333333,0.0,8.180555555555555,0,0,5.004799999999998,1.375,31.212999999999987,1.1506684263216709,48.0,36.0,17.0,12.0,290.0,300.0,1131.7133669999998,1082.455342,1030.977621,858.5237719999999,21.82273304849,28.325435283396,4.117647058823529,66.57137452941176,7.398791294117648,5.773529411764706,164.43493779911705,46.47058823529412,1.910034602076123,565.0991890588235,-137.94137070050434,1.038128470588235,1.6163882352941166,0.1130698961937715,0.1038062283737026,-0.9676572973179948,-5.862203339229753,2.73356401384083,33.24112876816609,0.0979238754325259,1.2504239308872998,1.9481079960645635,16.00401701434382,3.5198901427345923,0.7793034616407606,44.88659256608271,2.3668850735808187,0.3535533905932738,0.1767766952966369,0.0,9.0,0.9529411764705882,1.1344608413421229,4.750109229016721,0.0,3.333333333333333,5.5,0.5098039215686275,0.8095238095238095,0.0,6.01,1.221047785179718,20.757812348055207,18.291414150265563,25.51725005415318,20.146261471710776,-1.2397277339907735,92.67000000000009,1.8333983967282672,1.926776695296637,1,2.19722457733622,1.6094379124341005,1.6094379124341005,3.737669618283368,9.23
TRIETHYLENE GLYCOL DIMETHYL ETHER,0,0.6181292517006802,0.4761817023320393,160.08399999999995,-0.16,73.74802674663331,36.92,19.92910666003469,0.0,3.768418997228521,0,0,10.695466666666666,0.3124,45.39000000000002,1.2160383017597922,96.0,128.0,68.0,56.0,562.0,600.0,2196.274124,2188.031858999998,2177.804097999999,2057.132985,32.887048287282,47.51535032618797,5.666666666666667,73.20913746666665,7.822111466666669,6.204,169.48925761221605,121.86666666666662,10.79555555555556,1137.433457866667,-325.4758158091618,3.700090666666666,5.123146666666663,0.3168048888888853,0.1844888888888876,-3.006739290883411,-19.14436404740632,4.06222222222222,37.91444859555556,0.1851555555555556,1.072389587129981,0.9966202329806644,16.007702254443593,3.5265805184732906,0.7757492470695732,177.18988547545126,3.432357197900751,0.9785533905932736,0.6035533905932737,0.3642766952966368,16.333333333333332,0.9813333333333332,1.1525050368699472,8.271456415278156,3.3024743427367884,5.333333333333333,7.5,0.5622222222222226,0.9555555555555554,0.0,11.04,1.3382689280764646,40.14806784229394,22.487848128991786,44.77016124871374,40.20535638460053,-2.0432928591985102,147.05999999999986,1.902382889698515,7.66534661522291,6,2.4849066497880004,2.079441541679836,1.9459101490553128,4.356708826689592,36.92
"1,2-DIMETHOXYETHANE",0,0.6909722222222222,0.4632611164076683,80.04199999999999,-0.08,38.061167830033135,18.46,9.314444444444444,0.0,1.3819444444444444,0,0,4.854400000000001,0.2792,23.751999999999992,1.164653069144978,40.0,40.0,12.0,1.0,282.0,288.0,1099.1531259999997,1033.9909569999998,890.6830039999999,734.139347,16.88813704849,21.615240338792,5.125,68.69707037499998,7.753133500000001,6.11875,170.4535322629681,61.75,4.984375,591.52969575,-220.93140714213115,1.8813269999999995,2.624299999999999,0.1797937500000002,0.1210937500000001,-1.8178022806441407,-11.364432226816009,3.859375,36.970605984375,0.1773437499999999,1.0279534247146085,0.9966197683538356,16.005707183643544,3.5241285101437123,0.7753707240653124,45.72781580866318,2.2632401703149663,0.25,0.0,0.0,8.333333333333334,0.975,1.155951273500706,4.036437167970996,3.303611111111111,2.6666666666666665,3.5,0.5458333333333334,0.9555555555555556,0.0,5.02,1.2987949406953985,20.780719051126376,16.046759174727406,22.237949406953987,19.237949406953987,-0.8472862089834144,78.96000000000008,1.8065250715749253,3.670495128834866,0,1.791759469228055,0.6931471805599453,0.0,3.091042453358316,18.46
DIETHYLENE GLYCOL DIMETHYL ETHER,0,0.6526388888888889,0.48875351850886,120.06299999999996,-0.12,55.90459728833323,27.69,14.576874999999998,0.0,2.618202947845805,0,0,7.774933333333339,0.2958,34.57099999999999,1.180833669927787,68.0,84.0,40.0,28.0,422.0,444.0,1647.7136249999992,1611.0114080000003,1534.2435509999998,1395.6361660000002,24.88759266788599,34.565295332489995,5.478260869565218,71.63972282608692,7.798119130434786,6.174347826086957,169.82465749073853,91.91304347826087,8.083175803402645,864.9775108695653,-272.2750876453088,2.791388869565216,3.875086956521736,0.2494733459357229,0.1537996219281616,-2.408925526711533,-15.237523916065276,3.996219281663517,37.60771786389415,0.1824952741020793,1.0572751289254696,0.9966202330716196,16.006673104833624,3.525283220489691,0.7758632555671349,100.71843615380372,2.9082073507223374,0.6035533905932737,0.3383883476483184,0.1767766952966369,12.33333333333333,0.9791304347826084,1.1537037278719502,6.164930959811597,3.304922052154195,4.0,5.5,0.5565217391304352,0.9555555555555556,0.0,8.03,1.3249692858267144,30.474293574014432,20.48361183693861,33.50840094785264,29.51231192064814,-1.462052049744105,113.0100000000001,1.869974170870457,5.665918672290906,3,2.19722457733622,1.6094379124341005,1.3862943611198906,3.828641396489095,27.69
TETRAETHYLENE GLYCOL DIMETHYL ETHER,0,0.5945953010833963,0.4452453309378294,200.105,-0.2,91.5914562049334,46.150000000000006,25.33268668310605,0.0,4.867283492398378,0,0,13.615999999999998,0.3290000000000008,56.20900000000005,1.220422718347848,124.0,172.0,96.0,84.0,702.0,756.0,2744.834623,2765.0523099999987,2821.364645,2718.629804,40.88650390667801,60.46540531988598,5.783783783783784,74.18471954054054,7.83702562162162,6.2224324324324325,169.28076579583723,151.72972972972974,13.344046749452152,1409.4604889189186,-379.4625600376944,4.6082043243243245,6.370027027027025,0.3831628926223485,0.214346238130022,-3.607395269471813,-23.06555705951561,4.100803506208912,38.09352672753834,0.1867786705624543,1.081601411521672,0.9966202329806813,16.008761707919433,3.527941044996512,0.7759796728388427,275.17552841751115,3.885889960703389,1.353553390593274,0.8687184335382292,0.5517766952966369,20.333333333333336,0.9827027027027032,1.151759904625459,10.369163865100475,3.300029824495568,6.666666666666666,9.5,0.5657657657657661,0.9555555555555554,0.0,14.05,1.3463069593227073,49.81335749494017,23.50969325300019,56.0278578956008,51.080339266726725,-2.6029736651025503,181.10999999999964,1.9218965379133792,9.665275108089412,9,2.70805020110221,2.3978952727983707,2.302585092994046,4.709530201312334,46.150000000000006
DIETHYLENE GLYCOL DIETHYL ETHER,0,0.6675736961451247,0.4996967791850072,144.08499999999998,-0.12,68.63448151712643,27.69,15.336203703703704,0.0,8.163796296296297,0,0,9.772218181818182,1.076,43.80500000000002,1.1992280204954822,84.0,92.0,56.0,44.0,498.0,540.0,1940.306123,1947.968002000001,2009.4205530000008,1768.9049519999996,32.243844287281995,48.19910827018798,4.620689655172414,66.90710768965516,7.631435448275864,5.995517241379311,168.93884284703387,98.68965517241378,16.57550535077289,1032.780314689655,-273.0823460193771,2.900200551724137,4.126924137931033,0.3185422116527893,0.2414268727705101,-2.362898718091643,-14.863924285188032,3.4030915576694407,35.61311429964327,0.1524613555291319,1.0947346350736042,0.9872343760823248,16.0063092069705,3.52404951382988,0.7770264337481761,144.63721445546935,3.232737116793416,0.8535533905932737,0.5151650429449552,0.3017766952966368,14.999999999999998,0.9668965517241378,1.1505436218242484,7.570616404823237,3.9448294595616025,5.0,6.5,0.5310344827586211,0.909090909090909,0.0,10.03,1.2782038389853276,37.0679113305745,21.38598433290308,40.415592264837024,35.93624180090116,-2.294340701219216,141.18999999999997,1.8935238389107425,5.8329593361454535,5,2.3978952727983707,1.9459101490553128,1.791759469228055,4.204692619390966,27.69
DIETHYLENE GLYCOL DI-n-BUTYL ETHER,0,0.6814008566389519,0.4712790638749647,192.129,-0.12,94.09424997471288,27.69,16.050739313095914,0.0,8.797961923261,0,0,13.768960000000002,2.636400000000001,62.27300000000006,1.220422718347848,100.0,124.0,80.0,68.0,650.0,732.0,2525.4911190000007,2621.8811899999982,2784.254700999998,2643.691795999999,46.956347526074005,78.949868849584,3.658536585365854,61.59734436585367,7.444424487804877,5.794878048780488,167.94500202726766,110.97560975609755,17.096966091612142,1362.7826904878048,-273.9891581114872,3.050047024390244,4.552887804878045,0.394138726948246,0.3375133848899476,-2.311567839299181,-14.447778205108031,2.7067221891731115,33.238602207019625,0.1165377751338488,1.1337478922862037,0.9871436188513172,16.006312292720317,3.524059680406918,0.7770376813147687,245.7554157232653,3.811869785910313,1.353553390593274,0.8687184335382292,0.5517766952966369,20.33333333333333,0.9531707317073173,1.1469981369902418,10.369163865100475,4.320437987760873,7.0,8.5,0.5024390243902442,0.8533333333333332,0.0,14.03,1.2115551708989192,49.67376200685569,22.869950703120413,54.81345564160903,42.47853471548613,-3.9311573833889817,197.5499999999996,1.9218965379133792,5.958239834036363,9,2.70805020110221,2.3978952727983707,2.302585092994046,4.709530201312334,27.69
BENZYL ETHYL ETHER,0,0.7334722222222221,0.6187343699407112,124.09799999999996,-0.8200000000000001,61.63977469219367,9.23,5.219537037037037,0.0,3.522990362811792,0,0,2.96599600888574,2.2231000000000005,41.77200000000002,1.293214339703486,94.0,88.0,58.0,36.0,400.0,456.0,1566.5378579999992,1683.7260020000003,1958.113851,1694.8602009999995,31.078658858188,51.07116973824501,4.818181818181818,71.20626627272723,7.356269454545457,5.753636363636364,161.16419613197675,65.09090909090911,13.54545454545455,723.4103290909088,-49.60098371379616,1.0688923636363632,1.7640954545454528,0.1339045454545422,0.1181818181818152,-0.5092194596363584,-3.2596393164318296,2.958677685950414,32.8822876859504,0.0805785123966942,1.3232686965462386,0.9880206735075776,16.004018335036726,3.5199124028970843,0.7792846694921054,65.5891659432516,3.438780875391233,1.5134200059864025,0.6371368471241508,0.348461712529338,12.33333333333333,0.9527272727272724,1.1227783613063755,8.877603837406303,2.0029166666666667,4.833333333333333,11.5,0.516666666666667,0.7766666666666667,0.0,10.01,1.2072100267448116,26.558620588385857,27.205586512113968,35.83178281299024,27.16894029931987,-2.546224956985831,119.78000000000009,1.9704545566963467,1.940297101245936,8,2.6390573296152584,4.261799207675722,3.6260062122954255,5.696883732965045,9.23
ANISOLE,0,0.9097222222222224,0.5316253154127668,100.07599999999998,-0.98,48.90989046340045,9.23,4.914166666666667,0.0,0.0,0,0,1.5220224990636704,1.6952,32.99399999999999,1.3030365535762272,90.0,72.0,24.0,3.0,324.0,360.0,1273.9453599999997,1346.7694079999997,1566.676873,1299.3589669999997,23.722407238792,36.27456577254699,6.125,79.62158499999998,7.49269,5.92,159.52206216415573,55.75,13.625,543.0541349999999,-46.1852491243558,1.0076309999999995,1.5440937499999987,0.1062437499999997,0.0874999999999999,-0.4824808379999997,-3.103814895531269,3.484375,33.94088343749999,0.0998437499999999,1.347902661977483,0.9975784381156934,16.004547901414625,3.5221846003886093,0.7766601568562499,38.62629666656746,3.148175118405544,1.1051717155225391,0.3484617125293379,0.1443375672974064,9.666666666666668,0.965,1.1169090410557443,7.8278337948912355,1.662037037037037,3.833333333333333,11.0,0.5479166666666667,0.7958333333333334,0.0,8.01,1.271782221599798,20.34851554559677,26.735442087363698,27.91485330719152,24.712370055513823,-1.701736293467495,91.60000000000008,1.9615831826636256,1.880594202491872,4,2.4849066497880004,4.150055169236106,3.2700441114426,5.3462142747402535,9.23
